"","DIRECTORIO","SECUENCIA_P","ORDEN.x","CAR","SEC","CONS","REC","ING","I_HOGAR"
"64079","8166188","1","1",0,1,0,1,2,1470000
"64080","8166196","1","1",0,1,0,1,2,1774000
"64081","8166198","1","1",0,1,0,0,1,1550000
"64082","8166199","1","1",0,1,0,0,1,430000
"64083","8166200","1","1",0,1,0,0,1,1500000
"64084","8166201","1","1",0,1,0,0,1,2133333.3333
"64085","8166202","1","1",0,1,0,0,1,750000
"64086","8166203","1","1",0,1,0,0,2,5e+06
"64087","8166204","1","1",0,1,0,0,2,2400000
"64088","8166206","1","1",0,1,0,0,1,1416666.6667
"64089","8166211","1","1",0,0,0,0,1,420000
"64090","8166212","1","1",0,1,0,0,2,1535833.3333
"64091","8166216","1","1",0,1,0,0,1,850000
"64092","8166217","1","1",0,1,0,0,2,2050000
"64093","8166219","1","1",0,1,0,0,2,2300000
"64094","8166223","1","1",0,1,0,0,3,5656666.6667
"64095","8166225","1","1",0,1,0,0,1,2160000
"64096","8166229","1","1",0,1,0,0,1,1e+06
"64097","8166230","1","1",1,0,0,0,3,8500000
"64098","8166231","1","1",0,1,0,0,2,3321666.6667
"64099","8166232","1","1",1,1,1,0,2,11348333.333
"64100","8166233","1","1",0,1,0,0,2,1275000
"64101","8166234","1","1",0,1,0,0,2,1740000
"64102","8166235","1","1",1,1,0,0,3,4313333.3333
"64103","8166236","1","1",0,1,0,0,1,650000
"64104","8166237","1","1",0,1,0,0,2,1400000
"64105","8166239","1","1",0,1,0,0,1,1075000
"64106","8166240","1","1",0,1,0,0,1,1900000
"64107","8166241","1","1",0,1,0,0,2,3500000
"64108","8166242","1","1",1,1,0,0,1,1520000
"64109","8166244","1","1",0,0,0,0,2,2810500
"64110","8166250","1","1",0,1,0,0,2,6986666.6667
"64111","8166251","1","1",0,0,0,0,2,1880666.6667
"64112","8166256","1","1",0,1,0,0,1,3e+05
"64113","8166258","1","1",0,1,0,0,1,943333.33333
"64114","8166259","1","1",0,1,0,0,1,1535000
"64115","8166260","1","1",0,0,0,0,1,1848600
"64116","8166261","1","1",0,1,0,0,1,2210000
"64117","8166262","1","1",0,0,0,0,2,1513933.3333
"64118","8166265","1","1",0,0,0,0,1,1356666.6667
"64119","8166266","1","1",0,1,0,0,1,165000
"64120","8166268","1","1",0,1,0,0,1,1550000
"64121","8166270","1","1",0,1,0,0,2,3561666.6667
"64122","8166272","1","1",0,1,0,0,2,2105000
"64123","8166273","1","1",0,1,0,0,2,435000
"64124","8166275","1","1",0,1,0,0,2,80000
"64125","8166277","1","1",0,1,0,0,2,1749166.6667
"64126","8166278","1","1",1,1,0,0,2,3660000
"64127","8166279","1","1",0,1,0,0,3,6e+05
"64128","8166280","1","1",0,1,0,0,1,784166.66667
"64129","8166283","1","1",1,1,0,0,1,9e+05
"64130","8166284","1","1",0,1,0,0,2,80000
"64131","8166288","1","1",0,1,0,0,1,65000
"64132","8166289","1","1",0,1,0,0,1,1440000
"64133","8166292","1","1",1,1,0,1,2,2e+06
"64134","8166294","1","1",0,0,0,0,1,1588333.3333
"64135","8166295","1","1",0,1,0,0,2,250000
"64136","8166296","1","1",0,1,0,0,1,2190000
"64137","8166297","1","1",0,1,0,0,1,4080000
"64138","8166298","1","1",0,1,0,0,2,3339000
"64139","8166299","1","1",0,1,0,0,1,865000
"64140","8166304","1","1",1,0,0,0,1,3265000
"64141","8166305","1","1",0,1,0,0,1,24100000
"64142","8166306","1","1",0,1,0,0,1,408333.33333
"64143","8166307","1","1",0,1,0,0,1,2441333.3333
"64144","8166309","1","1",0,1,0,0,1,9500000
"64145","8166310","1","1",0,1,0,0,2,2631666.6667
"64146","8166311","1","1",0,1,0,0,2,1560000
"64147","8166313","1","1",0,1,0,0,1,890000
"64148","8166314","1","1",0,1,0,0,2,1940606
"64149","8166322","1","1",0,0,0,0,2,2010000
"64150","8166323","1","1",0,1,0,0,1,1300000
"64151","8166324","1","1",0,1,0,0,1,950000
"64152","8166326","1","1",0,1,0,0,2,5e+05
"64153","8166330","1","1",0,1,0,1,1,491666.66667
"64154","8166334","1","1",1,1,0,0,3,3500000
"64155","8166335","1","1",0,0,0,0,1,250000
"64156","8166340","1","1",0,0,0,0,2,4505000
"64157","8166345","1","1",0,1,0,0,2,3486250
"64158","8166346","1","1",0,1,0,0,2,2e+06
"64159","8166348","1","1",0,1,0,0,1,2050000
"64160","8166349","1","1",0,1,0,0,2,1760000
"64161","8166350","1","1",0,1,0,0,2,630000
"64162","8166352","1","1",1,1,0,0,3,5400000
"64163","8166353","1","1",0,1,0,0,2,1760000
"64164","8166354","1","1",0,1,0,1,1,391666.66667
"64165","8166355","1","1",1,1,0,1,2,1960000
"64166","8166356","1","1",0,0,0,0,2,1520000
"64167","8166357","1","1",0,1,0,0,2,8083333.3333
"64168","8166358","1","1",0,1,0,0,1,2400000
"64169","8166360","1","1",0,1,1,0,2,2025000
"64170","8166362","1","1",0,1,0,0,1,8e+05
"64171","8166363","1","1",0,0,0,0,1,1500000
"64172","8166364","1","1",1,1,0,0,3,2833333.3333
"64173","8166365","1","1",0,1,0,0,2,2331666.6667
"64174","8166366","1","1",1,1,0,0,2,21300000
"64175","8166367","1","1",0,1,0,1,2,8068000
"64176","8166370","1","1",0,0,0,0,1,3500000
"64177","8166371","1","1",0,1,0,0,1,8e+05
"64178","8166373","1","1",1,0,0,0,3,3500000
"64179","8166375","1","1",0,1,0,0,1,905833.33333
"64180","8166376","1","1",0,1,0,0,2,470000
"64181","8166379","1","1",0,1,0,0,2,592500
"64182","8166381","1","1",0,1,0,0,1,441666.66667
"64183","8166382","1","1",0,0,0,0,1,1400000
"64184","8166383","1","1",1,1,0,0,2,9e+05
"64185","8166384","1","1",0,0,0,0,1,1505000
"64186","8166385","1","1",0,1,0,0,1,2328606
"64187","8166387","1","1",0,1,0,0,1,1778333.3333
"64188","8166388","1","1",0,0,0,0,2,3946333.3333
"64189","8166389","1","1",0,1,0,0,2,2055000
"64190","8166390","1","1",0,1,0,0,2,2700000
"64191","8166392","1","1",0,1,0,0,2,2750000
"64192","8166393","1","1",0,1,0,0,2,1500000
"64193","8166395","1","1",0,1,0,0,2,610000
"64194","8166396","1","1",0,1,0,0,2,1500000
"64195","8166397","1","1",0,1,0,0,1,3e+05
"64196","8166399","1","1",0,1,0,0,2,605000
"64197","8166400","1","1",0,1,0,0,2,1500000
"64198","8166402","1","1",0,0,0,0,1,45000
"64199","8166404","1","1",0,1,0,0,1,468333.33333
"64200","8166406","1","1",0,1,0,1,3,5500000
"64201","8166408","1","1",0,1,0,0,1,883333.33333
"64202","8166409","1","1",0,1,0,0,2,1050000
"64203","8166409","1","2",0,1,0,0,3,1400000
"64204","8166410","1","1",0,0,0,0,2,2100000
"64205","8166411","1","1",1,1,0,1,2,4553333.3333
"64206","8166412","1","1",0,0,0,0,1,1055000
"64207","8166413","1","1",1,0,0,0,3,14663333.333
"64208","8166417","1","1",0,0,0,0,2,4008333.3333
"64209","8166419","1","1",0,1,0,0,2,343333.33333
"64210","8166420","1","1",0,1,0,0,1,1400000
"64211","8166421","1","1",0,1,0,0,1,4682000
"64212","8166422","1","1",1,1,0,0,2,9852500
"64213","8166423","1","1",0,1,0,0,2,3874300
"64214","8166425","1","1",0,1,0,0,2,783333.33333
"64215","8166426","1","1",0,1,0,0,2,580000
"64216","8166427","1","1",0,1,0,0,2,6e+05
"64217","8166428","1","1",0,1,0,1,3,4535000
"64218","8166429","1","1",0,1,0,0,1,605000
"64219","8166430","1","1",0,0,0,0,2,1358333.3333
"64220","8166431","1","1",0,1,1,0,2,3200000
"64221","8166432","1","1",0,1,0,0,2,1500000
"64222","8166434","1","1",0,1,0,0,2,850000
"64223","8166435","1","1",0,1,0,1,1,225000
"64224","8166438","1","1",0,0,0,0,1,79166.666667
"64225","8166440","1","1",0,1,0,0,2,9e+05
"64226","8166441","1","1",0,1,1,0,2,3e+05
"64227","8166442","1","1",0,1,0,0,2,650000
"64228","8166443","1","1",0,1,0,1,1,241666.66667
"64229","8166444","1","1",0,1,0,0,2,9e+05
"64230","8166445","1","1",0,1,0,0,2,1300000
"64231","8166447","1","1",0,0,0,0,2,1403333.3333
"64232","8166449","1","1",0,1,0,0,2,2415000
"64233","8166451","1","1",0,1,0,0,2,1960000
"64234","8166452","1","1",0,1,0,0,2,860000
"64235","8166453","1","1",0,1,0,0,2,1900000
"64236","8166454","1","1",0,1,0,0,2,2900000
"64237","8166455","1","1",0,1,0,0,2,1826666.6667
"64238","8166456","1","1",0,1,0,0,2,1600000
"64239","8166457","1","1",0,1,0,1,3,8850000
"64240","8166458","1","1",0,0,0,0,2,1500000
"64241","8166459","1","1",0,1,0,0,2,1160000
"64242","8166460","1","1",0,1,1,0,2,520833.33333
"64243","8166461","1","1",0,0,0,0,1,980000
"64244","8166463","1","1",1,1,0,1,3,4296666.6667
"64245","8166464","1","1",0,1,0,0,1,1043333.3333
"64246","8166465","1","1",0,1,0,0,2,1e+06
"64247","8166466","1","1",0,1,0,0,2,3551666.6667
"64248","8166467","1","1",0,1,0,0,1,1563666.6667
"64249","8166468","1","1",0,1,0,1,1,241666.66667
"64250","8166469","1","1",0,1,0,0,2,2761500
"64251","8166471","1","1",0,0,0,0,2,1670000
"64252","8166472","1","1",0,1,0,1,1,250000
"64253","8166473","1","1",0,1,0,0,2,2125000
"64254","8166476","1","1",0,1,0,0,2,1710000
"64255","8166478","1","1",0,1,0,0,2,520000
"64256","8166479","1","1",0,1,0,0,2,2300000
"64257","8166481","1","1",0,1,0,0,2,2683333.3333
"64258","8166482","1","1",0,1,0,0,2,2275000
"64259","8166483","1","1",0,1,0,0,2,541666.66667
"64260","8166484","1","1",0,1,0,0,2,566666.66667
"64261","8166485","1","1",0,1,0,0,2,1954166.6667
"64262","8166486","1","1",0,1,0,0,1,1571666.6667
"64263","8166488","1","1",0,1,0,0,2,925000
"64264","8166490","1","1",0,1,0,0,1,9e+05
"64265","8166491","1","1",0,1,0,1,1,341666.66667
"64266","8166492","1","1",0,1,0,0,1,1164750
"64267","8166493","1","1",0,1,0,0,1,1050000
"64268","8166494","1","1",0,1,0,0,2,573000
"64269","8166496","1","1",0,1,0,0,2,2030000
"64270","8166497","1","1",0,0,0,0,1,1752083.3333
"64271","8166498","1","1",0,1,0,0,2,3381000
"64272","8166499","1","1",0,1,0,0,2,1200000
"64273","8166500","1","1",0,1,0,0,2,3370100
"64274","8166501","1","1",0,1,0,1,1,1023333.3333
"64275","8166502","1","1",0,1,0,0,3,345000
"64276","8166503","1","1",0,1,0,0,2,1376666.6667
"64277","8166504","1","1",0,0,0,0,2,533333.33333
"64278","8166505","1","1",0,1,0,0,1,1555000
"64279","8166507","1","1",0,1,0,0,2,1400000
"64280","8166508","1","1",0,1,0,0,2,1750000
"64281","8166509","1","1",0,1,0,0,1,610000
"64282","8166510","1","1",0,1,0,0,1,3408333.3333
"64283","8166511","1","1",0,1,0,1,1,375000
"64284","8166512","1","1",1,0,0,1,2,2122500
"64285","8166514","1","1",0,1,0,0,2,3937500
"64286","8166515","1","1",0,1,0,1,2,1500000
"64287","8166516","1","1",0,0,0,0,1,8e+05
"64288","8166519","1","1",0,1,0,0,2,1200000
"64289","8166520","1","1",0,1,0,0,2,1150000
"64290","8166521","1","1",0,1,0,0,2,1450000
"64291","8166523","1","1",0,1,0,0,2,313333.33333
"64292","8166525","1","1",0,1,0,0,2,1e+06
"64293","8166526","1","1",0,1,0,0,2,980000
"64294","8166528","1","1",0,1,0,1,2,2300000
"64295","8166530","1","1",0,1,0,0,2,660000
"64296","8166531","1","1",0,1,0,0,1,1811000
"64297","8166532","1","1",0,1,0,0,2,957500
"64298","8166533","1","1",0,0,0,0,2,750000
"64299","8166534","1","1",0,1,0,0,1,2e+05
"64300","8166536","1","1",0,1,0,0,3,4977500
"64301","8166538","1","1",0,1,0,0,2,4e+05
"64302","8166539","1","1",1,1,0,0,2,9800000
"64303","8166542","1","1",0,1,0,0,3,3375000
"64304","8166543","1","1",0,1,0,0,3,3500000
"64305","8166547","1","1",0,1,0,0,2,880000
"64306","8166548","1","1",0,1,0,0,3,4500000
"64307","8166556","1","1",0,1,0,0,2,1256666.6667
"64308","8166557","1","1",0,1,0,0,2,2135000
"64309","8166560","1","1",0,1,0,0,1,450000
"64310","8166561","1","1",0,0,0,0,2,742000
"64311","8166562","1","1",0,1,0,0,1,4166666.6667
"64312","8166562","1","2",0,1,0,0,2,6200000
"64313","8166565","1","1",0,0,0,0,2,6800833.3333
"64314","8166566","1","1",0,1,0,1,3,2837500
"64315","8166567","1","1",0,1,0,0,1,31666.666667
"64316","8166568","1","1",0,0,0,0,1,1466666.6667
"64317","8166569","1","1",0,0,0,0,1,1750000
"64318","8166571","1","1",0,1,0,0,2,2450000
"64319","8166572","1","1",0,0,0,0,3,5115000
"64320","8166573","1","1",1,1,0,1,2,5500000
"64321","8166574","1","1",0,1,0,0,2,650000
"64322","8166575","1","1",0,0,0,0,1,1800000
"64323","8166576","1","1",0,1,0,0,1,825000
"64324","8166580","1","1",0,1,0,0,1,1336000
"64325","8166584","1","1",0,1,0,0,2,2570833.3333
"64326","8166585","1","1",0,1,0,0,2,1083333.3333
"64327","8166586","1","1",0,1,0,0,1,1200000
"64328","8166587","1","1",0,1,0,0,2,1650000
"64329","8166588","1","1",0,1,0,0,2,1513333.3333
"64330","8166589","1","1",0,1,0,0,1,1190000
"64331","8166591","1","1",0,1,0,0,1,1125000
"64332","8166593","1","1",0,1,0,1,1,1950000
"64333","8166594","1","1",0,0,0,0,3,3416666.6667
"64334","8166595","1","1",1,0,1,0,3,6e+06
"64335","8166596","1","1",0,1,0,0,2,2565000
"64336","8166597","1","1",0,1,0,1,1,5e+05
"64337","8166599","1","1",0,1,0,0,2,1660000
"64338","8166601","1","1",1,1,0,0,1,2913333.3333
"64339","8166602","1","1",0,1,0,1,1,2540000
"64340","8166606","1","1",0,1,0,0,2,1290000
"64341","8166607","1","1",0,1,0,0,2,1500000
"64342","8166608","1","1",0,1,0,0,1,1300000
"64343","8166609","1","1",0,1,0,0,1,5e+05
"64344","8166612","1","1",0,1,0,0,1,1120000
"64345","8166614","1","1",0,1,0,1,1,2350000
"64346","8166616","1","1",0,1,0,0,1,1500000
"64347","8166617","1","1",0,0,0,0,1,760000
"64348","8166618","1","1",0,1,0,1,1,350000
"64349","8166621","1","1",0,1,0,0,1,1575000
"64350","8166622","1","1",0,1,0,0,1,250000
"64351","8166623","1","1",0,1,0,1,1,1375000
"64352","8166624","1","1",1,1,0,0,3,6225000
"64353","8166625","1","1",0,1,0,0,1,330000
"64354","8166626","1","1",1,1,0,0,3,10600000
"64355","8166627","1","1",1,1,0,0,2,1400000
"64356","8166630","1","1",0,1,0,0,1,1043333.3333
"64357","8166631","1","1",0,1,0,0,1,945000
"64358","8166632","1","1",0,1,0,0,1,640000
"64359","8166634","1","1",0,1,0,0,1,9e+05
"64360","8166635","1","1",0,1,0,0,1,1661666.6667
"64361","8166636","1","1",0,1,0,1,1,8e+05
"64362","8166637","1","1",0,1,0,0,2,2550000
"64363","8166638","1","1",0,1,0,1,1,1950000
"64364","8166640","1","1",0,1,0,1,1,483333.33333
"64365","8166641","1","1",0,1,0,0,2,3250000
"64366","8166642","1","1",0,1,0,0,1,3454958.3333
"64367","8166643","1","1",0,1,0,0,2,1509333.3333
"64368","8166644","1","1",0,1,0,1,1,429166.66667
"64369","8166646","1","1",1,0,0,0,2,6016666.6667
"64370","8166649","1","1",0,1,0,0,2,9e+05
"64371","8166650","1","1",0,1,0,0,2,34290000
"64372","8166651","1","1",0,1,0,0,2,4127878.6667
"64373","8166654","1","1",0,0,0,0,1,1080000
"64374","8166655","1","1",0,0,0,0,2,13320833.333
"64375","8166656","1","1",0,1,0,0,2,1850000
"64376","8166657","1","1",0,1,0,0,2,1350000
"64377","8166658","1","1",0,1,0,0,2,1250000
"64378","8166659","1","1",0,1,0,0,2,1900000
"64379","8166660","1","1",0,1,0,0,1,550000
"64380","8166661","1","1",0,1,0,1,1,1566666.6667
"64381","8166664","1","1",0,1,0,0,1,141666.66667
"64382","8166665","1","1",0,1,0,1,1,475000
"64383","8166666","1","1",0,1,0,0,2,516666.66667
"64384","8166667","1","1",1,1,0,0,2,3362500
"64385","8166668","1","1",0,1,0,0,2,5526666.6667
"64386","8166669","1","1",0,0,0,0,1,1130000
"64387","8166671","1","1",0,1,0,0,2,1716666.6667
"64388","8166672","1","1",0,1,0,0,2,2191666.6667
"64389","8166676","1","1",0,0,0,0,2,1995606
"64390","8166677","1","1",0,1,0,0,2,450000
"64391","8166678","1","1",0,1,0,0,2,5189500
"64392","8166679","1","1",1,0,1,1,3,9883333.3333
"64393","8166680","1","1",0,1,0,0,1,2932500
"64394","8166681","1","1",0,1,0,0,2,850000
"64395","8166682","1","1",0,1,0,0,2,7e+05
"64396","8166683","1","1",0,1,0,0,2,850000
"64397","8166684","1","1",0,1,0,0,2,2483333.3333
"64398","8166685","1","1",0,1,0,1,1,350000
"64399","8166686","1","1",0,0,0,0,1,980000
"64400","8166687","1","1",0,0,0,0,1,1450000
"64401","8166690","1","1",0,1,0,0,2,6e+06
"64402","8166691","1","1",0,1,0,0,1,1398333.3333
"64403","8166692","1","1",0,0,0,0,1,2413333.3333
"64404","8166693","1","1",0,1,0,1,1,571666.66667
"64405","8166694","1","1",0,1,0,0,1,661666.66667
"64406","8166695","1","1",1,1,0,0,2,4266666.6667
"64407","8166696","1","1",0,1,0,0,2,3800000
"64408","8166698","1","1",0,1,0,0,1,5163333.3333
"64409","8166702","1","1",0,1,0,0,2,750000
"64410","8166703","1","1",0,1,0,0,2,1891666.6667
"64411","8166706","1","1",0,1,0,0,1,1420000
"64412","8166707","1","1",0,1,0,0,2,1500000
"64413","8166711","1","1",0,0,0,0,2,1630000
"64414","8166712","1","1",0,0,0,0,2,1200000
"64415","8166714","1","1",0,0,0,0,1,2600000
"64416","8166715","1","1",0,0,0,0,2,1160000
"64417","8166716","1","1",0,1,0,0,2,3900000
"64418","8166717","1","1",0,1,0,0,2,1600000
"64419","8166720","1","1",0,1,0,0,2,251666.66667
"64420","8166721","1","1",0,1,0,0,2,650000
"64421","8166722","1","1",0,1,0,0,1,9e+05
"64422","8166723","1","1",0,1,0,0,2,3397266.6667
"64423","8166724","1","1",0,1,0,0,2,920000
"64424","8166725","1","1",0,0,0,1,1,1100000
"64425","8166726","1","1",0,0,0,0,1,1056666.6667
"64426","8166727","1","1",0,0,0,0,1,750000
"64427","8166728","1","1",0,1,0,1,2,990000
"64428","8166729","1","1",1,1,0,0,2,3050000
"64429","8166730","1","1",0,1,0,0,2,13800000
"64430","8166731","1","1",0,1,0,0,1,2800000
"64431","8166732","1","1",0,0,0,0,1,750000
"64432","8166733","1","1",0,1,0,0,1,1214166.6667
"64433","8166735","1","1",0,1,0,0,1,831666.66667
"64434","8166736","1","1",0,1,0,0,1,911666.66667
"64435","8166737","1","1",0,1,0,1,1,1400000
"64436","8166738","1","1",0,1,0,0,2,181666.66667
"64437","8166739","1","1",0,1,0,0,2,346666.66667
"64438","8166740","1","1",0,1,0,0,2,1500000
"64439","8166741","1","1",0,1,0,0,2,1020000
"64440","8166743","1","1",1,1,0,0,2,1800000
"64441","8166744","1","1",1,1,1,0,3,5800000
"64442","8166745","1","1",0,0,0,0,1,1100000
"64443","8166746","1","1",1,1,0,0,3,6155000
"64444","8166747","1","1",0,0,0,0,1,5e+06
"64445","8166748","1","1",0,1,0,1,2,1778333.3333
"64446","8166750","1","1",1,0,0,0,2,3116666.6667
"64447","8166751","1","1",0,1,0,0,2,1660000
"64448","8166752","1","1",0,1,0,0,2,1400000
"64449","8166753","1","1",0,1,0,0,1,1150000
"64450","8166754","1","1",0,1,0,0,2,1412500
"64451","8166755","1","1",0,1,0,0,2,3680000
"64452","8166756","1","1",0,1,0,0,2,2900000
"64453","8166757","1","1",0,1,0,0,2,1050000
"64454","8166758","1","1",0,1,0,0,2,1e+06
"64455","8166759","1","1",0,1,1,0,2,6975000
"64456","8166761","1","1",0,1,0,0,2,2362500
"64457","8166762","1","1",1,0,0,0,2,3181500
"64458","8166763","1","1",1,1,0,0,3,5300000
"64459","8166764","1","1",1,1,1,0,3,3750833.3333
"64460","8166765","1","1",1,0,0,0,1,4816666.6667
"64461","8166768","1","1",0,1,0,0,1,1100000
"64462","8166772","1","1",0,1,0,0,1,1250000
"64463","8166773","1","1",0,1,0,0,1,1013333.3333
"64464","8166774","1","1",0,1,0,1,1,437500
"64465","8166775","1","1",0,0,0,0,3,6631250
"64466","8166776","1","1",0,1,0,0,2,1746666.6667
"64467","8166777","1","1",0,0,0,0,1,1e+06
"64468","8166778","1","1",0,1,0,0,1,161666.66667
"64469","8166780","1","1",0,1,0,0,1,850000
"64470","8166781","1","1",1,1,0,0,1,3406000
"64471","8166786","1","1",1,1,0,0,3,5e+06
"64472","8166787","1","1",0,1,0,0,2,1878333.3333
"64473","8166788","1","1",0,0,0,0,1,9e+05
"64474","8166789","1","1",0,0,0,0,3,2796666.6667
"64475","8166790","1","1",0,1,0,0,2,1900000
"64476","8166792","1","1",0,1,0,0,2,1475000
"64477","8166793","1","1",0,1,0,0,2,2325000
"64478","8166794","1","1",0,0,0,0,3,3248333.3333
"64479","8166795","1","1",0,1,0,0,1,1e+06
"64480","8166798","1","1",0,1,0,0,2,4733333.3333
"64481","8166800","1","1",0,1,0,0,2,1560000
"64482","8166801","1","1",0,1,0,0,1,1620000
"64483","8166803","1","1",0,1,0,0,2,1950000
"64484","8166804","1","1",1,0,0,0,2,4499166.6667
"64485","8166805","1","1",0,1,0,0,2,2333333.3333
"64486","8166806","1","1",0,1,0,0,2,1950000
"64487","8166807","1","1",0,0,0,0,2,1800000
"64488","8166808","1","1",0,1,0,0,1,2500000
"64489","8166809","1","1",0,1,0,0,2,125000
"64490","8166811","1","1",0,1,0,0,1,3696666.6667
"64491","8166812","1","1",0,1,0,0,1,1896666.6667
"64492","8166814","1","1",0,1,0,0,1,1120000
"64493","8166816","1","1",0,0,0,0,2,2450000
"64494","8166817","1","1",1,1,0,0,2,1807500
"64495","8166819","1","1",0,1,0,0,2,1318333.3333
"64496","8166821","1","1",1,1,0,0,1,905000
"64497","8166822","1","1",0,1,0,0,1,1e+06
"64498","8166825","1","1",0,0,0,0,1,3100000
"64499","8166828","1","1",0,1,0,0,2,920833.33333
"64500","8166829","1","1",0,0,0,0,1,1010000
"64501","8166830","1","1",0,1,0,0,1,716666.66667
"64502","8166831","1","1",1,1,0,1,3,15992000
"64503","8166834","1","1",0,1,1,0,2,7300000
"64504","8166836","1","1",0,1,0,0,1,6e+05
"64505","8166837","1","1",0,0,0,0,3,4050000
"64506","8166838","1","1",0,1,0,1,1,1100000
"64507","8166839","1","1",0,1,0,0,1,3084000
"64508","8166840","1","1",0,1,0,0,2,3653333.3333
"64509","8166841","1","1",0,0,0,1,2,2581666.6667
"64510","8166843","1","1",0,1,0,0,1,1283333.3333
"64511","8166845","1","1",0,0,0,0,2,1600000
"64512","8166846","1","1",0,1,0,1,1,680000
"64513","8166847","1","1",0,1,0,1,1,975000
"64514","8166848","1","1",0,1,0,1,1,1030000
"64515","8166850","1","1",0,1,0,1,1,333333.33333
"64516","8166851","1","1",0,1,1,0,1,1650000
"64517","8166852","1","1",0,1,0,0,1,1152500
"64518","8166853","1","1",1,0,0,0,2,23200000
"64519","8166854","1","1",0,0,0,0,1,1532000
"64520","8166855","1","1",0,1,0,0,2,795000
"64521","8166856","1","1",0,1,0,0,2,2200000
"64522","8166857","1","1",0,1,0,0,3,16650000
"64523","8166859","1","1",0,1,0,0,1,2237500
"64524","8166860","1","1",1,0,0,0,2,12100000
"64525","8166861","1","1",0,1,0,0,2,3216666.6667
"64526","8166862","1","1",0,1,0,0,2,2800000
"64527","8166865","1","1",0,1,0,0,2,353333.33333
"64528","8166866","1","1",0,1,0,0,2,1387500
"64529","8166867","1","1",1,1,0,0,2,5800000
"64530","8166868","1","1",1,0,0,0,2,5415000
"64531","8166869","1","1",0,1,0,0,1,1166666.6667
"64532","8166870","1","1",0,1,0,0,2,1650000
"64533","8166871","1","1",0,1,0,0,1,833333.33333
"64534","8166872","1","1",0,1,0,0,1,1375000
"64535","8166873","1","1",0,1,0,0,1,870000
"64536","8166874","1","1",0,1,0,0,1,554166.66667
"64537","8166875","1","1",1,1,0,1,3,49133333.333
"64538","8166876","1","1",0,1,0,0,1,1730000
"64539","8166877","1","1",0,1,0,0,1,1100000
"64540","8166878","1","1",0,1,0,0,2,3050000
"64541","8166879","1","1",1,1,1,1,3,44540000
"64542","8166880","1","1",0,1,0,0,2,3060000
"64543","8166881","1","1",0,1,0,0,2,4826666.6667
"64544","8166882","1","1",0,1,0,0,1,2e+06
"64545","8166883","1","1",0,0,0,0,2,2450000
"64546","8166884","1","1",1,1,1,1,3,5041666.6667
"64547","8166885","1","1",0,1,0,0,2,9e+05
"64548","8166886","1","1",0,1,0,0,1,2840000
"64549","8166887","1","1",0,0,0,0,1,2390000
"64550","8166889","1","1",1,1,0,0,2,3828333.3333
"64551","8166891","1","1",0,1,0,0,2,2018333.3333
"64552","8166892","1","1",0,1,0,0,2,1404166.6667
"64553","8166893","1","1",0,0,0,0,1,1300000
"64554","8166894","1","1",0,1,0,0,2,2019166.6667
"64555","8166895","1","1",0,1,0,0,1,183333.33333
"64556","8166896","1","1",0,1,0,1,1,1600000
