"","DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN.x","HEST","NEP","ING","CAR","PROB_A","HW","SEC","CONS","REC","I_HOGAR"
"61344",8071620,1,1,1,"1","9","2","2",0.02890046,"40 <","1","2","2",1150000
"61345",8071621,1,1,1,"4","9","2","2",0,"[40, 50)","2","2","2",2845000
"61346",8071622,1,1,1,"4","1","1","2",0.35529742,"> 50","1","2","2",1718333.3333
"61347",8071623,1,1,1,"3","2","2","2",0,"[40, 50)","1","2","2",830000
"61348",8071624,1,1,1,"5","9","1","2",0.72130585,"40 <","2","2","2",5e+05
"61349",8071625,1,1,1,"5","10","2","2",0,"[40, 50)","1","2","1",9e+05
"61350",8071626,1,1,1,"5","1","2","2",0.35529742,"40 <","2","2","2",2114166.6667
"61351",8071627,1,1,1,"4","10","2","2",0,"> 50","1","2","2",1e+06
"61352",8071628,1,1,1,"5","9","1","2",0.35529742,"[40, 50)","2","2","2",750000
"61353",8071629,1,1,1,"4","10","2","2",0.02890046,"40 <","2","2","2",1008000
"61355",8071631,1,1,1,"1","10","1","2",0,"[40, 50)","1","2","2",3005000
"61356",8071632,1,1,1,"5","2","2","2",0,"[40, 50)","1","2","2",2822500
"61357",8071633,1,1,1,"3","9","2","2",0,"40 <","1","2","1",950000
"61358",8071634,1,1,1,"3","1","1","2",0.35529742,"[40, 50)","1","2","2",929166.66667
"61359",8071635,1,1,1,"3","1","2","2",0,"> 50","1","2","2",2e+06
"61360",8071636,1,1,1,"3","9","1","2",0.02890046,"[40, 50)","1","2","2",1896666.6667
"61361",8071637,1,1,1,"3","9","2","2",0.35529742,"40 <","1","2","2",690000
"61362",8071638,1,1,1,"5","1","2","2",0,"40 <","1","2","2",1200000
"61363",8071639,1,1,1,"3","10","2","2",0,"40 <","2","2","2",1316666.6667
"61364",8071641,1,1,1,"3","9","2","2",0,"40 <","1","2","2",1560000
"61365",8071642,1,1,1,"3","9","1","2",0.92963,"40 <","1","2","2",366666.66667
"61366",8071643,1,1,1,"4","1","2","2",0.35529742,"> 50","2","2","2",1642000
"61367",8071644,1,1,1,"3","1","2","2",0,"> 50","1","2","2",1580000
"61368",8071645,1,1,1,"4","9","1","2",0,"40 <","1","2","2",2800000
"61369",8071646,1,1,1,"4","10","2","2",0,"> 50","1","2","1",879166.66667
"61370",8071647,1,1,1,"3","10","2","2",0,"40 <","1","2","2",453333.33333
"61371",8071648,1,1,1,"3","1","2","2",0,"40 <","1","2","1",866666.66667
"61372",8071649,1,1,1,"3","1","2","2",0.02890046,"> 50","1","2","2",7e+05
"61373",8071650,1,1,1,"11","1","3","1",0,"> 50","1","2","2",9537500
"61374",8071651,1,1,1,"4","10","1","2",0,"[40, 50)","1","2","2",2150000
"61375",8071652,1,1,1,"5","1","1","2",0,"40 <","2","2","2",823333.33333
"61376",8071653,1,1,1,"1","9","2","2",0.02890046,"40 <","2","2","2",1335000
"61377",8071654,1,1,1,"7","2","2","2",0,"40 <","1","2","2",805000
"61378",8071656,1,1,1,"1","9","1","2",0,"[40, 50)","1","2","2",2685000
"61379",8071658,1,1,1,"3","1","1","2",0.11470257,"40 <","1","2","2",1520000
"61380",8071659,1,1,1,"3","2","1","2",0,"> 50","2","2","2",2440000
"61381",8071660,1,1,1,"11","7","3","1",0,"[40, 50)","2","2","2",6500000
"61382",8071661,1,1,1,"3","9","1","2",0,"[40, 50)","1","2","2",1650000
"61383",8071662,1,1,1,"5","3","1","2",0,"[40, 50)","1","2","2",4e+05
"61384",8071663,1,1,1,"1","9","2","2",0,"[40, 50)","2","2","2",2258333.3333
"61385",8071664,1,1,1,"4","9","1","2",0.99793798,"40 <","1","2","2",525000
"61386",8071665,1,1,1,"5","4","2","2",0,"40 <","1","2","2",1550606
"61387",8071666,1,1,1,"1","9","2","2",0,"[40, 50)","1","2","1",990000
"61389",8071668,1,1,1,"3","9","1","2",0.72130585,"[40, 50)","1","2","2",1412500
"61390",8071669,1,1,1,"4","2","2","2",0,"[40, 50)","1","2","2",1560000
"61391",8071670,1,1,1,"1","10","1","2",0.99007729,"[40, 50)","1","2","2",1100000
"61392",8071671,1,1,1,"3","1","2","2",0,"40 <","1","2","2",2750000
"61393",8071673,1,1,1,"3","10","1","2",0,"> 50","1","2","2",1930000
"61394",8071674,1,1,1,"3","10","2","2",0,"40 <","1","2","2",483333.33333
"61395",8071675,1,1,1,"3","10","1","2",0.35529742,"[40, 50)","1","2","2",1502500
"61396",8071676,1,1,1,"1","9","1","2",0.11470257,"40 <","1","2","2",1384166.6667
"61397",8071677,1,1,1,"1","9","2","2",0,"40 <","1","2","2",7e+05
"61398",8071678,1,1,1,"5","4","1","2",0.35529742,"[40, 50)","1","2","2",850000
"61399",8071679,1,1,1,"1","9","1","2",0,"40 <","1","2","2",381666.66667
"61400",8071680,1,1,1,"3","9","1","2",0.99793798,"[40, 50)","1","2","2",590000
"61401",8071681,1,1,1,"3","1","2","2",0,"[40, 50)","1","2","2",783333.33333
"61402",8071682,1,1,1,"5","1","2","2",0,"40 <","1","2","2",1400000
"61403",8071683,1,1,1,"1","9","2","2",0.92963,"40 <","1","2","2",1010000
"61404",8071684,1,1,1,"4","1","2","2",0,"[40, 50)","1","2","2",850000
"61405",8071686,1,1,1,"3","9","2","2",0,"[40, 50)","1","2","2",1425000
"61406",8071687,1,1,1,"7","10","1","2",0,"40 <","1","2","2",1310000
"61407",8071688,1,1,1,"3","10","1","2",0.99793798,"40 <","1","2","1",780000
"61408",8071689,1,1,1,"3","1","2","2",0.35529742,"> 50","1","2","2",916666.66667
"61409",8071690,1,1,1,"4","1","2","2",0,"40 <","2","2","2",1740000
"61410",8071691,1,1,1,"5","9","1","2",0,"[40, 50)","1","2","2",570000
"61411",8071692,1,1,1,"1","9","1","2",0.99793798,"[40, 50)","1","2","2",1075000
"61412",8071693,1,1,1,"3","9","1","2",0.72130585,"40 <","2","2","2",1850000
"61413",8071694,1,1,1,"7","2","2","2",0.35529742,"> 50","1","2","1",2060000
"61414",8071695,1,1,1,"3","10","2","2",0,"> 50","1","2","2",391666.66667
"61415",8071696,1,1,1,"3","1","1","2",0.72130585,"[40, 50)","1","2","2",1250000
"61416",8071697,1,1,1,"5","10","2","2",0,"40 <","1","2","1",2200000
"61417",8071698,1,1,1,"3","10","1","2",0,"40 <","1","2","2",305000
"61418",8071699,1,1,1,"3","1","2","2",0.02890046,"[40, 50)","2","2","2",1624000
"61419",8071700,1,1,1,"11","1","2","2",0,"[40, 50)","1","2","2",1225000
"61421",8071702,1,1,1,"11","4","1","2",0,"> 50","1","2","2",366666.66667
"61422",8071703,1,1,1,"1","9","2","2",0,"40 <","1","2","1",2040000
"61423",8071704,1,1,1,"3","1","2","2",0.72130585,"40 <","2","2","2",290000
"61424",8071705,1,1,1,"3","10","1","2",0.92963,"[40, 50)","1","2","2",690000
"61425",8071706,1,1,1,"5","2","1","2",0.02890046,"[40, 50)","1","2","2",1170000
"61426",8071708,1,1,1,"5","10","2","2",0.02890046,"> 50","1","2","2",2554166.6667
"61427",8071709,1,1,1,"1","9","2","2",0.99007729,"40 <","1","2","2",3375000
"61428",8071711,1,1,1,"3","10","2","2",0,"40 <","1","2","2",470000
"61429",8071712,1,1,1,"3","2","2","2",0,"[40, 50)","1","2","2",1415000
"61430",8071713,1,1,1,"7","8","2","2",0,"[40, 50)","2","1","2",3450666.6667
"61431",8071714,1,1,1,"3","1","1","2",0,"[40, 50)","1","2","2",476666.66667
"61432",8071717,1,1,1,"3","10","1","2",0.72130585,"[40, 50)","2","2","2",1643333.3333
"61433",8071718,1,1,1,"4","2","2","2",0,"[40, 50)","2","2","2",3548916.6667
"61434",8071719,1,1,1,"3","1","1","2",0.99883635,"40 <","1","2","2",430000
"61435",8071720,1,1,1,"13","9","3","2",0,"[40, 50)","1","2","2",4400000
"61436",8071722,1,1,1,"3","2","2","2",0.11470257,"> 50","2","2","2",5574166.6667
"61437",8071725,1,1,1,"11","9","2","1",0,"[40, 50)","1","2","2",950000
"61438",8071726,1,1,1,"3","1","2","2",0,"> 50","1","2","2",1400000
"61439",8071727,1,1,1,"5","1","2","2",0,"> 50","1","2","2",1786666.6667
"61440",8071729,1,1,1,"3","9","1","2",0.35529742,"40 <","2","2","2",346666.66667
"61441",8071730,1,1,1,"5","10","2","2",0,"40 <","2","2","2",958750
"61442",8071731,1,1,1,"5","2","2","2",0,"[40, 50)","1","2","1",2594666.6667
"61443",8071732,1,1,1,"3","1","1","2",0.02890046,"[40, 50)","2","2","2",1248000
"61444",8071733,1,1,1,"3","1","1","2",0,"40 <","1","2","2",41666.666667
"61445",8071734,1,1,1,"3","1","2","2",0.35529742,"> 50","1","2","1",1050000
"61446",8071736,1,1,1,"3","2","1","2",0.11470257,"[40, 50)","1","2","2",9e+05
"61447",8071737,1,1,1,"4","2","2","2",0.72130585,"> 50","2","2","2",1180000
"61448",8071738,1,1,1,"3","10","2","2",0,"[40, 50)","2","2","2",780000
"61449",8071739,1,1,1,"3","1","2","2",0.35529742,"40 <","2","2","2",741666.66667
"61450",8071741,1,1,1,"11","2","2","2",0,"[40, 50)","1","2","2",3e+06
"61452",8071745,1,1,1,"3","9","1","2",0.35529742,"> 50","2","2","2",650000
"61453",8071746,1,1,1,"9","4","2","2",0,"> 50","2","2","2",3116666.6667
"61454",8071747,1,1,1,"5","10","1","2",0,"[40, 50)","2","2","2",2116666.6667
"61455",8071748,1,1,1,"5","4","2","2",0,"[40, 50)","1","2","2",1250000
"61456",8071750,1,1,1,"3","9","2","2",0.35529742,"> 50","1","2","2",455000
"61457",8071751,1,1,1,"3","9","2","2",0.72130585,"40 <","2","2","2",858333.33333
"61458",8071753,1,1,1,"4","2","2","2",0.35529742,"> 50","1","2","2",2957500
"61459",8071754,1,1,1,"11","2","2","2",0,"> 50","1","2","1",1780000
"61461",8071756,1,1,1,"5","10","2","2",0,"[40, 50)","2","2","2",1287000
"61462",8071757,1,1,1,"5","1","1","2",0,"> 50","1","2","2",9e+05
"61463",8071758,1,1,1,"4","2","1","1",0.35529742,"> 50","1","2","2",1220000
"61464",8071760,1,1,1,"3","9","2","2",0,"> 50","1","2","2",478333.33333
"61465",8071761,1,1,1,"5","1","2","2",0,"40 <","1","2","2",1858333.3333
"61466",8071762,1,1,1,"5","1","1","2",0.02890046,"40 <","2","2","2",1e+06
"61467",8071763,1,1,1,"5","10","1","2",0,"[40, 50)","1","2","2",1490000
"61468",8071764,1,1,1,"3","9","1","2",0,"40 <","1","2","1",1700000
"61469",8071765,1,1,1,"4","1","1","2",0,"[40, 50)","1","2","2",1450606
"61470",8071766,1,1,1,"3","1","1","1",0.11470257,"> 50","1","2","2",1520000
"61471",8071767,1,1,1,"3","1","2","2",0.02890046,"40 <","1","2","2",3200000
"61472",8071768,1,1,1,"1","9","2","2",0.99793798,"> 50","1","2","1",1546666.6667
"61473",8071769,1,1,1,"1","9","1","2",0.35529742,"[40, 50)","1","2","2",1080000
"61474",8071770,1,1,1,"1","9","1","2",0,"40 <","1","2","2",405000
"61475",8071772,1,1,1,"1","9","1","2",0.02890046,"40 <","1","2","2",1180000
"61476",8071773,1,1,1,"5","2","2","2",0.35529742,"[40, 50)","2","2","2",1925833.3333
"61477",8071774,1,1,1,"5","1","1","2",0.99793798,"> 50","1","2","2",9e+05
"61478",8071775,1,1,1,"1","9","1","2",0.99793798,"40 <","1","2","2",968333.33333
"61479",8071776,1,1,1,"3","9","1","2",0,"> 50","1","2","2",355833.33333
"61480",8071777,1,1,1,"11","4","2","1",0,"40 <","1","2","2",4e+06
"61481",8071778,1,1,1,"5","3","2","2",0.02890046,"40 <","1","2","2",3350833.3333
"61482",8071779,1,1,1,"5","10","2","2",0.02890046,"[40, 50)","1","2","2",3310000
"61483",8071780,1,1,1,"5","1","2","2",0.02890046,"40 <","2","2","2",2375000
"61484",8071781,1,1,1,"13","4","2","1",0,"[40, 50)","1","1","2",12833333.333
"61485",8071782,1,1,1,"3","1","2","2",0.02890046,"> 50","2","2","2",762500
"61486",8071783,1,1,1,"9","1","2","2",0,"[40, 50)","1","2","2",6674545.3333
"61487",8071784,1,1,1,"5","9","1","2",0.11470257,"[40, 50)","1","2","2",2774166.6667
"61488",8071785,1,1,1,"5","1","2","2",0,"40 <","1","2","2",1650000
"61489",8071786,1,1,1,"3","9","2","2",0.11470257,"40 <","1","2","2",443333.33333
"61490",8071787,1,1,1,"3","9","1","1",0.99793798,"[40, 50)","1","2","2",8e+05
"61491",8071788,1,1,1,"3","1","1","1",0.02890046,"> 50","1","2","2",1040000
"61492",8071789,1,1,1,"3","10","1","2",0,"[40, 50)","1","2","2",2085000
"61493",8071790,1,1,1,"4","3","2","2",0,"[40, 50)","1","2","1",1030000
"61494",8071791,1,1,1,"7","4","2","2",0,"[40, 50)","1","2","2",4300000
"61495",8071792,1,1,1,"4","2","1","2",0.92963,"[40, 50)","1","2","2",8e+05
"61496",8071793,1,1,1,"5","9","3","2",0,"> 50","1","2","1",1150000
"61497",8071794,1,1,1,"5","10","1","2",0.99793798,"[40, 50)","1","2","2",1360000
"61498",8071795,1,1,1,"5","1","2","2",0.11470257,"> 50","1","2","2",6e+05
"61499",8071797,1,1,1,"11","9","1","2",0.35529742,"> 50","2","2","2",1560000
"61500",8071798,1,1,1,"3","2","1","2",0.11470257,"> 50","1","2","2",2195500
"61501",8071799,1,1,1,"3","9","2","2",0.11470257,"40 <","1","2","2",688333.33333
"61502",8071800,1,1,1,"5","2","1","2",0.11470257,"> 50","1","2","2",1200000
"61503",8071802,1,1,1,"7","2","1","2",0.92963,"[40, 50)","2","2","2",8e+05
"61504",8071803,1,1,1,"1","9","1","2",0,"40 <","1","2","2",550000
"61505",8071804,1,1,1,"5","9","1","2",0,"40 <","1","2","2",2233939.3333
"61506",8071805,1,1,1,"5","10","1","2",0,"> 50","1","2","2",1210000
"61507",8071806,1,1,1,"3","10","1","2",0.35529742,"> 50","1","2","2",1186666.6667
"61508",8071808,1,1,1,"3","9","1","2",0.99793798,"40 <","1","2","2",755000
"61509",8071809,1,1,1,"3","1","1","2",0.35529742,"[40, 50)","2","2","2",1249000
"61510",8071810,1,1,1,"3","9","2","2",0,"40 <","1","2","2",1241666.6667
"61511",8071811,1,1,1,"3","1","1","2",0.35529742,"[40, 50)","2","2","2",1327000
"61512",8071812,1,1,1,"3","2","1","2",0.72130585,"[40, 50)","1","2","2",859166.66667
"61513",8071814,1,1,1,"3","2","1","2",0.72130585,"40 <","2","2","2",860000
"61514",8071815,1,1,1,"10","4","3","2",0,"[40, 50)","1","2","1",5589416.6667
"61515",8071816,1,1,1,"11","4","3","2",0,"40 <","1","2","2",3500000
"61516",8071817,1,1,1,"3","10","2","2",0,"[40, 50)","2","2","2",1919500
"61517",8071818,1,1,1,"4","2","1","2",0.72130585,"> 50","1","2","2",3600000
"61518",8071819,1,1,1,"4","1","1","2",0.99793798,"40 <","1","2","2",9e+05
"61519",8071822,1,1,1,"11","9","2","2",0.72130585,"[40, 50)","1","2","2",980000
"61520",8071823,1,1,1,"3","1","2","2",0,"[40, 50)","1","2","2",1e+06
"61521",8071824,1,1,1,"4","10","2","2",0.99793798,"40 <","1","2","2",1005000
"61522",8071825,1,1,1,"4","1","2","2",0.11470257,"> 50","2","2","2",1430000
"61523",8071826,1,1,1,"13","8","2","2",0,"[40, 50)","1","2","2",2500000
"61524",8071827,1,1,1,"5","1","1","2",0.92963,"40 <","1","2","2",521666.66667
"61525",8071828,1,1,1,"11","4","3","2",0,"40 <","1","2","1",6079166.6667
"61526",8071829,1,1,1,"5","3","1","2",0.11470257,"> 50","1","2","2",912500
"61527",8071830,1,1,1,"5","2","1","2",0.02890046,"40 <","2","2","2",3e+05
"61528",8071831,1,1,1,"3","1","1","2",0.35529742,"> 50","1","2","2",870000
"61529",8071832,1,1,1,"3","2","1","2",0.35529742,"[40, 50)","2","2","2",447250
"61530",8071833,1,1,1,"3","1","1","2",0.35529742,"[40, 50)","2","2","2",1800000
"61531",8071834,1,1,1,"3","9","2","2",0.35529742,"[40, 50)","1","2","2",1200000
"61532",8071835,1,1,1,"3","1","1","2",0,"[40, 50)","2","2","2",1300000
"61533",8071836,1,1,1,"3","1","1","2",0.72130585,"[40, 50)","2","2","1",630000
"61534",8071837,1,1,1,"5","1","1","2",0.02890046,"[40, 50)","2","2","2",1720000
"61535",8071838,1,1,1,"5","2","1","2",0.11470257,"40 <","1","2","2",512500
"61536",8071839,1,1,1,"5","1","2","2",0,"[40, 50)","1","2","2",514166.66667
"61537",8071840,1,1,1,"1","1","1","2",0,"> 50","2","2","2",593333.33333
"61538",8071841,1,1,1,"3","1","1","2",0,"[40, 50)","1","2","2",1080000
"61539",8071843,1,1,1,"4","3","1","2",0.72130585,"> 50","1","2","2",7e+05
"61540",8071844,1,1,1,"4","10","2","2",0.02890046,"[40, 50)","2","2","2",2610000
"61541",8071845,1,1,1,"3","9","1","2",0.72130585,"[40, 50)","1","2","2",550000
"61542",8071846,1,1,1,"3","1","1","2",0.02890046,"[40, 50)","1","2","2",2100000
"61543",8071847,1,1,1,"5","10","2","2",0,"[40, 50)","1","2","2",2348000
"61544",8071848,1,1,1,"4","1","2","2",0.72130585,"[40, 50)","1","2","2",8e+05
"61545",8071849,1,1,1,"3","4","2","2",0.11470257,"> 50","1","2","2",3500000
"61546",8071850,1,1,1,"4","1","1","2",0,"40 <","1","2","2",476000
"61547",8071851,1,1,1,"5","3","2","2",0.72130585,"40 <","1","2","2",1083333.3333
"61548",8071852,1,1,1,"13","2","2","2",0,"> 50","2","2","2",3200000
"61549",8071853,1,1,1,"7","1","2","2",0,"[40, 50)","1","2","2",2166666.6667
"61550",8071856,1,1,1,"7","1","2","2",0,"[40, 50)","1","2","2",1600000
"61551",8071857,1,1,1,"4","1","1","2",0.99007729,"40 <","1","2","2",180000
"61552",8071858,1,1,1,"3","9","2","2",0.99793798,"> 50","2","2","2",850000
"61553",8071859,1,1,1,"3","1","1","2",0,"40 <","1","2","2",1600000
"61554",8071860,1,1,1,"3","9","2","2",0.72130585,"40 <","1","2","2",1476666.6667
"61555",8071861,1,1,1,"3","9","2","2",0,"[40, 50)","1","2","2",1683333.3333
"61556",8071862,1,1,1,"3","10","2","1",0,"> 50","1","2","2",450000
"61557",8071863,1,1,1,"3","2","2","2",0,"[40, 50)","1","2","2",2755000
"61558",8071864,1,1,1,"3","1","2","2",0,"40 <","1","2","2",558333.33333
"61559",8071865,1,1,1,"9","1","2","1",0,"40 <","1","1","2",2700000
"61560",8071866,1,1,1,"3","1","2","2",0,"[40, 50)","1","2","2",1675000
"61561",8071867,1,1,1,"5","3","2","2",0,"40 <","1","2","1",1010000
"61562",8071868,1,1,1,"5","1","2","2",0.72130585,"40 <","1","2","2",680000
"61563",8071869,1,1,1,"3","9","1","2",0.99793798,"> 50","1","2","2",616666.66667
"61564",8071870,1,1,1,"5","2","2","2",0.72130585,"> 50","2","2","2",1100000
"61565",8071871,1,1,1,"3","2","2","2",0,"[40, 50)","1","2","2",2860000
"61566",8071872,1,1,1,"5","10","1","2",0.35529742,"40 <","1","2","2",1930000
"61567",8071873,1,1,1,"5","2","2","2",0.35529742,"[40, 50)","1","2","2",4678939.3333
"61568",8071874,1,1,1,"7","4","2","2",0,"> 50","1","2","2",3775000
"61569",8071875,1,1,1,"3","2","2","2",0,"[40, 50)","1","2","2",1506666.6667
"61570",8071876,1,1,1,"3","1","1","2",0.11470257,"40 <","1","2","2",1290000
"61571",8071877,1,1,1,"5","4","1","2",0,"> 50","1","2","2",1400000
"61572",8071878,1,1,1,"3","9","2","2",0,"[40, 50)","1","2","2",27100000
"61573",8071879,1,1,1,"4","1","2","2",0,"[40, 50)","1","2","2",1100000
"61574",8071880,1,1,1,"7","9","2","2",0,"40 <","1","2","2",541666.66667
"61575",8071881,1,1,1,"2","1","2","2",0,"[40, 50)","1","2","2",28600000
"61577",8071883,1,1,1,"4","1","1","2",0,"[40, 50)","1","2","2",1190000
"61578",8071884,1,1,1,"3","1","1","2",0.02890046,"[40, 50)","1","2","2",2850000
"61579",8071885,1,1,1,"11","2","2","2",0.02890046,"40 <","1","2","2",3400000
"61580",8071886,1,1,1,"7","1","3","1",0,"40 <","1","2","2",1300000
"61581",8071887,1,1,1,"3","1","1","2",0.11470257,"[40, 50)","1","2","2",1371666.6667
"61582",8071888,1,1,1,"3","1","2","2",0.35529742,"[40, 50)","1","2","2",1641666.6667
"61583",8071889,1,1,1,"3","10","1","2",0.72130585,"> 50","1","2","2",1020000
"61584",8071890,1,1,1,"7","8","2","2",0.72130585,"[40, 50)","1","2","2",6920000
"61585",8071891,1,1,1,"3","9","1","2",0.35529742,"> 50","1","2","2",1766666.6667
"61586",8071892,1,1,1,"5","1","2","2",0.72130585,"[40, 50)","1","2","2",4001666.6667
"61587",8071893,1,1,1,"3","2","2","2",0,"[40, 50)","1","2","2",1090000
"61588",8071894,1,1,1,"5","2","2","2",0,"[40, 50)","1","2","2",3180000
"61589",8071895,1,1,1,"5","2","2","1",0,"> 50","2","2","1",2650000
"61590",8071896,1,1,1,"3","1","2","2",0,"[40, 50)","1","2","2",1980000
"61591",8071897,1,1,1,"5","1","2","2",0,"[40, 50)","1","2","2",1200000
"61592",8071898,1,1,1,"3","1","3","2",0,"[40, 50)","1","2","2",2870000
"61593",8071899,1,1,1,"3","2","2","1",0,"> 50","1","2","2",1790000
"61594",8071900,1,1,1,"4","1","2","2",0.02890046,"[40, 50)","1","2","2",1060000
"61595",8071901,1,1,1,"4","9","1","2",0.35529742,"> 50","1","1","2",1766666.6667
"61596",8071902,1,1,1,"1","9","1","2",0.92963,"[40, 50)","1","2","2",3872500
"61597",8071903,1,1,1,"1","9","1","2",0.72130585,"> 50","1","2","2",980000
"61598",8071904,1,1,1,"3","1","2","2",0,"> 50","1","2","2",905000
"61599",8071905,1,1,1,"3","2","2","2",0,"40 <","1","2","2",1460000
"61600",8071906,1,1,1,"5","10","2","2",0,"40 <","2","2","2",1612500
"61601",8071907,1,1,1,"3","1","1","2",0,"40 <","1","2","1",4e+05
"61602",8071908,1,1,1,"4","2","2","2",0,"40 <","1","2","2",1516666.6667
"61603",8071909,1,1,1,"3","1","2","2",0.35529742,"[40, 50)","1","2","2",2092272.6667
"61604",8071910,1,1,1,"3","9","1","2",0.99883635,"[40, 50)","1","2","2",1155000
"61605",8071911,1,1,1,"7","2","2","2",0,"[40, 50)","1","2","2",1700000
"61606",8071912,1,1,1,"3","9","2","1",0.35529742,"> 50","1","2","2",739166.66667
"61607",8071914,1,1,1,"3","9","1","2",0.35529742,"40 <","1","2","2",965000
"61608",8071915,1,1,1,"5","1","2","2",0.02890046,"> 50","1","2","2",1400000
"61609",8071916,1,1,1,"5","9","1","2",0.99883635,"40 <","1","2","2",1e+05
"61610",8071918,1,1,1,"3","9","1","2",0.72130585,"40 <","1","2","2",450000
"61611",8071919,1,1,1,"11","4","2","1",0,"40 <","1","2","2",6400000
"61612",8071920,1,1,1,"13","1","2","2",0,"[40, 50)","1","2","2",3200000
"61613",8071921,1,1,1,"3","9","2","2",0.35529742,"[40, 50)","1","2","1",929166.66667
"61614",8071922,1,1,1,"3","2","1","2",0,"> 50","1","2","2",2500000
"61615",8071923,1,1,1,"3","1","1","2",0,"> 50","1","2","2",1050000
"61616",8071924,1,1,1,"5","2","2","2",0,"[40, 50)","1","2","2",1020000
"61617",8071925,1,1,1,"3","9","2","2",0,"[40, 50)","1","2","2",656666.66667
"61618",8071926,1,1,1,"3","1","2","2",0,"[40, 50)","1","2","2",9e+05
"61619",8071927,1,1,1,"1","9","2","2",0.35529742,"> 50","2","2","2",1e+06
"61620",8071928,1,1,1,"5","2","2","1",0,"40 <","1","2","2",2693933.3333
"61621",8071929,1,1,1,"11","8","3","1",0.02890046,"[40, 50)","1","2","2",1.5e+07
"61622",8071930,1,1,1,"3","1","1","2",0,"[40, 50)","1","2","2",1150000
"61623",8071931,1,1,1,"13","9","1","1",0,"> 50","1","2","1",12666666.667
"61624",8071932,1,1,1,"11","5","3","1",0.02890046,"[40, 50)","1","1","2",10500000
"61625",8071933,1,1,1,"3","9","2","1",0.02890046,"[40, 50)","2","2","2",2640000
"61627",8071935,1,1,1,"11","2","1","1",0,"[40, 50)","1","2","1",3550000
"61628",8071936,1,1,1,"7","9","2","2",0,"[40, 50)","1","2","2",2500000
"61629",8071937,1,1,1,"5","10","2","2",0.92963,"[40, 50)","1","2","2",1500000
"61630",8071938,1,1,1,"11","10","2","1",0,"[40, 50)","1","1","2",6848750
"61631",8071939,1,1,1,"1","9","1","2",0,"[40, 50)","1","2","2",260000
"61633",8071943,1,1,1,"11","2","2","2",0.02890046,"> 50","1","2","2",4518500
"61634",8071944,1,1,1,"5","4","3","1",0,"> 50","1","2","2",27833333.333
"61635",8071945,1,1,1,"13","4","2","1",0,"[40, 50)","1","2","2",11213923.833
"61636",8071946,1,1,1,"11","10","3","1",0,"[40, 50)","1","1","1",14038333.333
"61637",8071947,1,1,1,"3","2","2","2",0,"> 50","1","2","1",2800000
"61639",8071949,1,1,1,"4","1","2","2",0.02890046,"[40, 50)","1","2","2",995000
"61640",8071950,1,1,1,"4","3","2","2",0,"40 <","1","2","2",9e+05
"61641",8071951,1,1,1,"5","2","2","2",0.02890046,"[40, 50)","1","2","2",1100000
"61642",8071952,1,1,1,"5","2","2","2",0.02890046,"40 <","1","2","2",331666.66667
"61643",8071953,1,1,1,"5","2","2","2",0.02890046,"40 <","1","2","2",623333.33333
